escenario,metodo,proporcion_contaminacion,magnitud_contaminacion,ubicacion_contaminacion,n_replicas,sesgo,mse,rmse,mae,mape,error_porcentual_promedio,desviacion_estandar_estimaciones,tasa_sobreestimacion,tasa_subestimacion,error_absoluto_mediano,error_estandar_monte_carlo_sesgo,error_estandar_monte_carlo_mape,error_estandar_monte_carlo_mae,sesgo_ic_inferior,sesgo_ic_superior,mape_ic_inferior,mape_ic_superior,mae_ic_inferior,mae_ic_superior
p10_m10_tardia,ponderado,0.1,10.0,tardia,400.0,1351.1886287552907,11689327.829600872,3418.965900619787,1504.4736381473974,0.9488844052837391,0.8709768490502708,3120.8055022675267,0.7825,0.2175,591.0128453819475,157.2286389627646,0.09980639550911793,153.70028202980342,1043.020496388272,1659.3567611223093,0.7532638700858679,1.1445049404816103,1203.2210853689828,1805.726190925812
p10_m10_tardia,truncada,0.1,10.0,tardia,400.0,2391.5979887096614,21960969.136082314,4686.253208703336,2431.0405236684364,1.5413509961622294,1.5230485901561832,4010.3894654772075,0.9375,0.0625,1234.5928670987014,201.75438674942643,0.13217845056984456,200.5694344010333,1996.1593906807857,2787.036586738537,1.282281233045334,1.8004207592791248,2037.924432242411,2824.156615094462
p10_m10_temprana,clasico,0.1,10.0,temprana,400.0,856.9564889238004,8730090.095637653,2954.672586876193,1404.0804056231602,0.9047371974703111,0.5940742406818924,2789.488240724124,0.545,0.455,660.9650190606272,141.5605441090268,0.09585866508585177,130.14979137880613,579.4978224701078,1134.415155377493,0.7168542139020416,1.0926201810385805,1148.9868145207001,1659.1739967256203
p10_m10_temprana,mediana,0.1,10.0,temprana,400.0,787.1226150606523,5830274.6741139665,2414.5961720573414,1212.7329793275233,0.7765850122154992,0.5358515557840596,2247.1489956764394,0.535,0.465,566.8586755718089,114.27786414270115,0.07499829173990821,104.5284601669592,563.138001340958,1011.1072287803465,0.6295883604052792,0.9235816640257193,1007.8571974002832,1417.6087612547633
p10_m10_temprana,ponderado,0.1,10.0,temprana,400.0,1011.7985095407589,7212566.24170944,2685.622133083774,1341.161606085407,0.8644123299558802,0.6795230916650047,2451.3810278687743,0.6175,0.3825,581.3398463699581,124.54257173729268,0.0839823549284669,116.4841227262234,767.6950689356653,1255.9019501458527,0.6998069142960851,1.0290177456156753,1112.852725542009,1569.4704866288048
p10_m10_temprana,truncada,0.1,10.0,temprana,400.0,2220.956682920534,19935518.752774272,4464.9209122642105,2332.0150642363437,1.5083347227508888,1.4470948530782695,3843.610654612907,0.8375,0.1625,1047.6286548917888,193.91023273491913,0.1355547788807151,190.6145219344616,1840.8926267600928,2601.0207390809755,1.2426473561446871,1.7740220893570904,1958.410601244799,2705.6195272278883
p10_m2_aleatoria,clasico,0.1,2.0,aleatoria,400.0,256.72498610494176,622470.0560447909,788.967715464195,548.6006860750558,0.3394787792908549,0.17955810506838962,705.2737322831621,0.6,0.4,395.8337572696471,37.34826738386887,0.019246564434149332,28.38631387209398,183.52238203255877,329.92759017732476,0.3017555129999222,0.3772020455817876,492.96351088575165,604.23786126436
p10_m2_aleatoria,mediana,0.1,2.0,aleatoria,400.0,140.02194700382927,504961.56835201284,710.6064792499523,506.7387411491368,0.3104540595642659,0.1071197835875779,655.4155543667912,0.5075,0.4925,376.21277917231396,34.877351259095065,0.01655135291661438,24.939898511640536,71.66233853600295,208.3815554716556,0.27801340784770173,0.3428947112808301,457.8565400663213,555.6209422319522
p10_m2_aleatoria,ponderado,0.1,2.0,aleatoria,400.0,291.31648355043694,635801.095402658,797.3713660538971,561.649286103482,0.34755269916633,0.19990046090646285,704.6862650788177,0.62,0.38,399.2385839832282,37.159002721336265,0.019058060702498734,28.33522807266765,218.48483821661785,364.14812888425604,0.3101989001894325,0.3849064981432275,506.1122390810534,617.1863331259107
p10_m2_aleatoria,truncada,0.1,2.0,aleatoria,400.0,639.78147956259,1238023.4435481455,1112.665018569446,786.5947909525755,0.4915515527942557,0.41377276896491083,880.7960645302798,0.78,0.22,553.3960829921323,45.57356832877655,0.026312685675033576,39.396833275867046,550.457285638188,729.105673486992,0.4399786888711899,0.5431244167173215,709.3769977318761,863.8125841732749
p10_m2_tardia,clasico,0.1,2.0,tardia,400.0,218.19264581878085,568571.5502929562,754.0368361644914,531.7230451062044,0.33147900933749547,0.15929412009041985,666.5521092825751,0.56,0.44,396.6090936080384,36.13409721388577,0.01811773444390883,26.765581908995962,147.36981527956476,289.01547635799693,0.29596824982743414,0.3669897688475568,479.2625045645723,584.1835856478365
p10_m2_tardia,mediana,0.1,2.0,tardia,400.0,127.60727882972269,504624.75922765885,710.3694526284606,508.1166826725034,0.3142166966508915,0.10407670266504548,641.2749210040016,0.5125,0.4875,382.8064167476866,34.98446277467201,0.016827516498760922,24.85255749574018,59.037731791365545,196.17682586807985,0.2812347643133201,0.34719862898846293,459.4056699808526,556.8276953641541
p10_m2_tardia,ponderado,0.1,2.0,tardia,400.0,257.6163404701021,625590.2510539461,790.9426344899774,549.1998836038968,0.34392441827810133,0.18397642411894083,693.1549284023178,0.585,0.415,388.6622360898823,37.43746907402419,0.01947090038590259,28.494810630018797,184.23890108501467,330.99377985518953,0.30576145352173223,0.38208738303447043,493.3500547690599,605.0497124387336
p10_m2_tardia,truncada,0.1,2.0,tardia,400.0,521.1980221560683,1018988.165466627,1009.4494368053444,690.2276868327664,0.4374139998724014,0.3464799613381541,814.0639660988926,0.7175,0.2825,464.7249061548978,43.2785692266257,0.025101850036911972,36.875931857597905,436.37202647188195,606.0240178402547,0.38821437380005397,0.4866136259447489,617.9508603918745,762.5045132736583
p10_m2_temprana,clasico,0.1,2.0,temprana,400.0,71.55023132335626,606040.3912195185,778.4859608364935,511.37043238554884,0.3092340839161665,0.07216237983928003,716.0815245323342,0.4575,0.5425,368.7048143900022,38.808086244204,0.01816297862964259,29.385548427659536,-4.513617715283573,147.6140803619961,0.27363464580206703,0.344833522030266,453.77475746733614,568.9661073037615
p10_m2_temprana,mediana,0.1,2.0,temprana,400.0,39.26231709864547,512870.8913491967,716.150048068976,495.9552009543861,0.2981563874537801,0.05060057225291557,660.2642966849813,0.4625,0.5375,383.1324701708554,35.79842486157078,0.015981002488793805,25.863499889904993,-30.90259563003326,109.4272298273242,0.2668336225757442,0.32947915233181596,445.2627411701723,546.6476607385999
